,season,slug,name,team,age,%games_played,minutes_played,points,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,defensive_rebounds,games_started,made_field_goals,made_free_throws,made_three_point_field_goals,offensive_rebounds,personal_fouls,steals,turnovers,field_goal%,free_throw%,3pt%,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares_per_48_minutes,win_rate,conference_standing,num_mvp,won_last_yr,won_2_yrs_before,textblob_sentiment,sentiment_bert_average_score,sentiment_xlnet_average_score,bert_relevance,relevance_score,frequency,is_mvp
613,2015,smithjo03,Josh Smith,DETROIT PISTONS,29,0.3414634146341463,32.0,13.107142857142858,4.714285714285714,13.964285714285714,3.9642857142857135,1.3214285714285714,1.7142857142857142,5.357142857142857,1.0,5.464285714285714,1.8571428571428568,0.3214285714285714,1.8571428571428568,2.9285714285714284,1.3214285714285714,2.571428571428572,0.391304347826087,0.4684684684684684,0.2432432432432432,24.7,4.2,1.5,2.2,18.9,0.284,-0.7,6.1,14.3,2.1,0.095,12.3,0.417,14.1,25.3,0.8,0.012,0.3902439024390244,12,0,0,0,0.0859868595453497,0.5857207333048186,0.6022273222605388,0.5421955585479736,0.1948492826150985,10,0
614,2015,smithjr01,J.R. Smith,CLEVELAND CAVALIERS,29,0.5609756097560976,31.76086956521739,12.73913043478261,2.4782608695652173,10.956521739130435,0.717391304347826,7.304347826086956,0.391304347826087,2.9130434782608696,0.9782608695652174,4.652173913043479,0.5869565217391305,2.847826086956522,0.5652173913043478,2.5869565217391304,1.391304347826087,1.1304347826086956,0.4246031746031746,0.8181818181818183,0.3898809523809524,12.3,1.0,2.2,0.8,10.4,0.065,1.4,2.1,14.5,2.3,0.667,6.3,0.565,9.1,17.6,1.6,0.124,0.6463414634146342,2,0,0,0,0.0832569444444444,0.5367386341094971,0.6156474550565084,0.5595128536224365,0.0739174815993927,1,0
615,2015,teaguje01,Jeff Teague,ATLANTA HAWKS,26,0.8902439024390244,30.52054794520548,15.917808219178085,7.027397260273973,12.150684931506849,4.36986301369863,2.835616438356164,0.4246575342465753,2.1095890410958904,0.9863013698630136,5.589041095890411,3.767123287671233,0.9726027397260274,0.410958904109589,1.904109589041096,1.7123287671232876,2.808219178082192,0.4599774520856821,0.8620689655172413,0.3429951690821256,37.9,1.2,2.9,0.3,7.7,0.36,2.7,1.6,20.6,2.9,0.233,4.7,0.566,16.6,25.3,2.8,0.166,0.7317073170731707,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
616,2015,thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,24,0.9390243902439024,31.883116883116884,21.662337662337663,2.883116883116883,16.87012987012987,3.324675324675325,7.077922077922078,0.7792207792207793,2.857142857142857,1.0,7.818181818181818,2.9220779220779223,3.103896103896104,0.3506493506493506,1.5844155844155845,1.12987012987013,1.9350649350649352,0.4634334103156274,0.87890625,0.4385321100917431,14.6,1.8,4.4,-0.1,9.4,0.197,4.5,1.2,20.8,1.7,0.42,5.4,0.591,9.5,27.6,4.0,0.172,0.8170731707317073,1,0,0,0,0.0,0.6859958171844482,0.6147745251655579,0.5348758697509766,0.0,1,0
617,2015,tuckepj01,P.J. Tucker,PHOENIX SUNS,29,0.951219512195122,30.55128205128205,9.14102564102564,1.564102564102564,7.641025641025641,1.8333333333333333,3.230769230769231,0.2948717948717949,4.974358974358975,0.8076923076923077,3.3461538461538463,1.3333333333333333,1.1153846153846154,1.4615384615384617,2.2948717948717947,1.3717948717948718,1.2307692307692308,0.4379194630872483,0.7272727272727273,0.3452380952380952,7.4,0.7,0.4,1.0,18.0,0.24,-0.7,5.2,12.5,2.2,0.423,11.5,0.541,12.7,13.9,1.4,0.098,0.4756097560975609,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
618,2015,vucevni01,Nikola Vučević,ORLANDO MAGIC,24,0.902439024390244,34.17567567567568,19.2972972972973,1.9864864864864864,16.2972972972973,2.945945945945946,0.081081081081081,0.7297297297297297,7.72972972972973,1.0,8.527027027027026,2.216216216216216,0.027027027027027,3.216216216216216,2.972972972972973,0.7297297297297297,2.0,0.523217247097844,0.7522935779816513,0.3333333333333333,11.0,1.7,0.9,-1.2,26.0,0.181,2.0,10.4,21.5,1.1,0.005,18.1,0.548,10.2,26.0,1.8,0.133,0.3048780487804878,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
619,2015,wadedw01,Dwyane Wade,MIAMI HEAT,33,0.7560975609756098,31.79032258064516,21.467741935483872,4.82258064516129,17.483870967741936,5.967741935483871,1.6451612903225807,0.3387096774193548,2.596774193548387,1.0,8.209677419354838,4.580645161290323,0.4677419354838709,0.935483870967742,1.6935483870967742,1.1774193548387095,3.370967741935484,0.4695571955719557,0.7675675675675676,0.284313725490196,32.1,0.9,2.1,-1.4,9.6,0.341,3.5,3.6,21.4,2.0,0.094,6.7,0.534,14.4,34.7,2.1,0.086,0.4512195121951219,10,0,0,0,0.1033057851239669,0.5664359927177429,0.5832129120826721,0.5414518713951111,0.0351158064597631,1,0
620,2015,waitedi01,Dion Waiters,OKLAHOMA CITY THUNDER,23,0.573170731707317,30.25531914893617,12.659574468085106,1.893617021276596,12.851063829787234,2.382978723404255,3.404255319148936,0.2340425531914893,2.25531914893617,0.425531914893617,5.042553191489362,1.4893617021276595,1.0851063829787233,0.6170212765957447,2.042553191489361,0.9787234042553192,1.3404255319148937,0.3923841059602649,0.625,0.31875,9.8,0.6,-3.7,-1.2,7.9,0.185,-2.5,2.2,10.1,1.6,0.265,5.1,0.455,8.8,21.7,-0.6,0.023,0.5487804878048781,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
621,2015,walkeke02,Kemba Walker,CHARLOTTE HORNETS,24,0.7560975609756098,34.17741935483871,17.338709677419356,5.129032258064516,15.82258064516129,4.564516129032258,4.516129032258065,0.5,2.9838709677419355,0.935483870967742,6.096774193548387,3.774193548387097,1.3709677419354838,0.5645161290322581,1.4838709677419355,1.435483870967742,1.6129032258064515,0.3853211009174312,0.8268551236749118,0.3035714285714285,27.1,1.2,2.3,0.6,9.9,0.288,1.7,1.8,17.6,2.2,0.285,5.7,0.486,8.3,25.9,2.3,0.101,0.4024390243902439,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
622,2015,walljo01,John Wall,WASHINGTON WIZARDS,24,0.9634146341463414,35.91139240506329,17.556962025316455,10.025316455696204,14.759493670886076,4.582278481012659,2.7468354430379747,0.569620253164557,4.177215189873418,1.0,6.569620253164557,3.59493670886076,0.8227848101265823,0.4556962025316455,2.278481012658228,1.7468354430379749,3.848101265822785,0.4451114922813036,0.7845303867403314,0.2995391705069125,46.3,1.3,3.6,1.0,12.8,0.31,2.6,1.5,19.9,2.5,0.186,7.3,0.523,18.7,26.1,4.0,0.132,0.5609756097560976,5,0,0,0,-0.0166666666666666,0.5422280728816986,0.5984333753585815,0.5281768441200256,0.2477737399495468,2,0
623,2015,westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,26,0.8170731707317073,34.35820895522388,28.149253731343283,8.567164179104477,21.95522388059701,9.761194029850746,4.298507462686567,0.208955223880597,5.432835820895522,1.0,9.35820895522388,8.149253731343284,1.2835820895522387,1.8507462686567164,2.746268656716418,2.08955223880597,4.373134328358209,0.4262406526172671,0.834862385321101,0.2986111111111111,47.0,0.5,8.1,1.2,16.7,0.445,6.9,5.9,29.1,3.0,0.196,11.4,0.536,14.3,38.4,5.8,0.222,0.5487804878048781,8,0,0,0,-0.0478535353535353,0.548418253660202,0.5325923562049866,0.523891270160675,0.0607892397770915,1,0
624,2015,wiggian01,Andrew Wiggins,MINNESOTA TIMBERWOLVES,19,1.0,36.207317073170735,16.914634146341463,2.073170731707317,13.865853658536585,5.682926829268292,1.5365853658536586,0.6097560975609756,2.926829268292683,1.0,6.060975609756097,4.317073170731708,0.4756097560975609,1.6341463414634143,2.317073170731707,1.048780487804878,2.158536585365854,0.4371152154793316,0.7596566523605152,0.3095238095238095,9.8,1.3,-2.4,-2.0,9.5,0.41,-0.4,5.0,13.9,1.5,0.111,7.2,0.517,11.7,22.6,-0.3,0.034,0.1951219512195122,15,0,0,0,0.2084925151632468,0.5617767898809342,0.5765889038642248,0.540337860584259,0.0110746818441073,3,0
625,2015,willide01,Deron Williams,BROOKLYN NETS,30,0.8292682926829268,31.08823529411765,13.0,6.588235294117647,11.338235294117649,3.544117647058824,3.485294117647059,0.25,3.0588235294117645,0.8088235294117647,4.382352941176471,2.9558823529411766,1.2794117647058822,0.4264705882352941,2.3088235294117645,0.9411764705882352,2.264705882352941,0.3865110246433204,0.8340248962655602,0.3670886075949366,33.7,0.6,0.2,-0.9,11.0,0.313,1.1,1.5,15.7,1.6,0.307,6.3,0.504,14.9,22.3,1.2,0.083,0.4634146341463415,8,0,0,0,0.1534722222222222,0.5626354813575745,0.5588799118995667,0.5492767691612244,0.0628591446342588,1,0
626,2015,willima01,Mo Williams,CHARLOTTE HORNETS,32,0.3292682926829268,30.77777777777778,17.22222222222222,6.037037037037037,15.296296296296296,3.4444444444444446,6.592592592592593,0.2222222222222222,2.4814814814814814,0.5185185185185185,5.962962962962963,3.074074074074074,2.2222222222222223,0.3333333333333333,2.185185185185185,0.5925925925925926,2.592592592592593,0.3898305084745763,0.8924731182795698,0.3370786516853932,36.5,0.6,1.1,-1.3,9.1,0.225,2.5,1.2,16.9,1.0,0.431,5.0,0.512,13.4,28.8,0.6,0.08,0.4024390243902439,11,0,0,0,0.0776196989738656,0.5824193540546628,0.613779105246067,0.5430877208709717,0.1505752065443121,6,0
627,2015,youngth01,Thaddeus Young,MINNESOTA TIMBERWOLVES,26,0.5853658536585366,33.4375,14.270833333333334,2.8125,13.354166666666666,2.6875,1.3541666666666667,0.3541666666666667,3.5416666666666665,1.0,6.020833333333333,1.8333333333333333,0.3958333333333333,1.5625,2.395833333333333,1.7916666666666667,1.5625,0.4508580343213728,0.6821705426356589,0.2923076923076922,14.7,0.8,-0.5,-0.1,12.5,0.201,-0.4,5.2,15.0,2.7,0.101,8.7,0.491,9.7,21.2,0.6,0.043,0.1951219512195122,15,0,0,0,0.0832569444444444,0.5702358881632487,0.6502574880917867,0.500182569026947,0.0553585950721703,1,0
628,2016,afflaar01,Arron Afflalo,NEW YORK KNICKS,30,0.8658536585365854,33.394366197183096,12.80281690140845,2.028169014084507,11.253521126760564,1.8450704225352117,3.352112676056338,0.1408450704225352,3.422535211267605,0.8028169014084507,4.985915492957746,1.5492957746478873,1.2816901408450705,0.323943661971831,2.0,0.352112676056338,1.1549295774647887,0.4430538172715894,0.8396946564885496,0.3823529411764706,9.9,0.3,-2.9,-1.6,11.0,0.164,-1.3,1.1,10.9,0.5,0.298,6.1,0.531,8.7,17.9,-0.5,0.055,0.3902439024390244,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
629,2016,aldrila01,LaMarcus Aldridge,SAN ANTONIO SPURS,30,0.902439024390244,30.554054054054053,17.986486486486488,1.4864864864864864,14.12162162162162,4.081081081081081,0.2162162162162162,1.0945945945945943,6.162162162162162,1.0,7.243243243243243,3.5,0.0,2.3783783783783785,2.0405405405405403,0.5135135135135135,1.337837837837838,0.5129186602870813,0.8576158940397351,0.0,8.1,2.8,2.3,0.3,22.2,0.289,2.0,9.2,22.4,0.9,0.015,15.9,0.565,7.8,25.9,2.5,0.215,0.8170731707317073,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
630,2016,anderry01,Ryan Anderson,NEW ORLEANS PELICANS,27,0.8048780487804879,30.424242424242426,17.03030303030303,1.106060606060606,14.075757575757576,3.4545454545454546,5.424242424242424,0.3787878787878788,4.015151515151516,0.106060606060606,6.015151515151516,3.015151515151515,1.9848484848484849,1.9848484848484849,1.6515151515151516,0.5757575757575758,1.3636363636363635,0.4273412271259419,0.8728070175438596,0.3659217877094972,6.1,1.0,-0.2,-2.4,15.2,0.245,2.2,7.0,17.2,0.9,0.385,10.9,0.546,8.0,24.7,0.9,0.092,0.3658536585365853,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
631,2016,antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,21,0.975609756097561,35.2875,16.875,4.3125,12.6625,5.1125,1.3625,1.4125,6.2375,0.9875,6.4125,3.7,0.35,1.4125,3.225,1.175,2.6,0.506416584402764,0.723716381418093,0.2568807339449541,20.0,3.4,2.1,0.7,20.0,0.404,1.3,4.6,18.8,1.7,0.108,12.4,0.566,14.8,22.3,2.9,0.121,0.4024390243902439,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
632,2016,anthoca01,Carmelo Anthony,NEW YORK KNICKS,31,0.8780487804878049,35.138888888888886,21.84722222222222,4.152777777777778,18.15277777777778,5.597222222222222,4.305555555555555,0.5277777777777778,6.361111111111111,1.0,7.875,4.638888888888889,1.4583333333333333,1.3611111111111112,2.5,0.8611111111111112,2.4444444444444446,0.4338179035960214,0.8287841191066998,0.3387096774193548,21.9,1.1,3.3,-0.5,19.5,0.308,3.8,4.3,20.3,1.3,0.237,12.0,0.53,10.6,29.7,3.4,0.121,0.3902439024390244,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
633,2016,arizatr01,Trevor Ariza,HOUSTON ROCKETS,30,0.9878048780487804,35.2962962962963,12.65432098765432,2.320987654320988,10.604938271604938,1.9876543209876545,6.160493827160494,0.3209876543209876,3.691358024691358,1.0,4.407407407407407,1.5555555555555556,2.2839506172839505,0.8271604938271605,2.185185185185185,1.9753086419753083,1.3950617283950617,0.4155995343422584,0.782608695652174,0.3707414829659318,10.0,0.8,0.4,0.3,11.6,0.187,0.1,2.6,12.9,2.8,0.581,7.1,0.551,10.8,15.7,1.7,0.09,0.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
634,2016,barneha02,Harrison Barnes,GOLDEN STATE WARRIORS,23,0.8048780487804879,30.939393939393938,11.727272727272728,1.7727272727272727,9.590909090909092,2.0303030303030303,3.242424242424242,0.1515151515151515,3.757575757575758,0.8939393939393939,4.46969696969697,1.5454545454545454,1.2424242424242424,1.1666666666666667,2.060606060606061,0.6212121212121212,0.8636363636363636,0.4660347551342811,0.7611940298507462,0.383177570093458,7.8,0.4,-1.3,-1.1,12.4,0.212,-0.2,4.3,12.3,1.0,0.338,8.6,0.559,7.6,15.9,0.3,0.116,0.8902439024390244,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
635,2016,batumni01,Nicolas Batum,CHARLOTTE HORNETS,27,0.8536585365853658,34.97142857142857,14.942857142857145,5.757142857142857,12.471428571428572,2.742857142857143,5.7,0.6142857142857143,5.328571428571428,1.0,5.314285714285714,2.3285714285714287,1.9857142857142855,0.7857142857142857,1.6285714285714286,0.9285714285714286,2.9285714285714284,0.4261168384879725,0.8489583333333334,0.3483709273182957,26.9,1.4,1.2,0.1,16.8,0.22,1.1,2.4,15.6,1.3,0.457,9.6,0.546,17.6,21.4,2.0,0.097,0.5853658536585366,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
636,2016,bealbr01,Bradley Beal,WASHINGTON WIZARDS,22,0.6707317073170732,31.05454545454545,17.418181818181818,2.9454545454545453,14.527272727272727,3.2,4.927272727272728,0.2,2.672727272727273,0.6363636363636364,6.527272727272727,2.4545454545454546,1.9090909090909087,0.7454545454545455,2.1272727272727274,0.9818181818181818,2.036363636363636,0.4493116395494368,0.7670454545454545,0.3874538745387453,15.6,0.5,0.3,-0.9,9.8,0.22,1.2,2.6,15.5,1.5,0.339,6.2,0.547,11.3,25.3,1.0,0.076,0.5,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
637,2016,bledser01,Eric Bledsoe,PHOENIX SUNS,26,0.3780487804878049,34.16129032258065,20.387096774193548,6.129032258064516,15.870967741935484,5.548387096774194,4.161290322580645,0.6129032258064516,3.4516129032258065,1.0,7.193548387096774,4.451612903225806,1.5483870967741935,0.5806451612903226,2.419354838709677,2.032258064516129,3.548387096774193,0.4532520325203252,0.8023255813953487,0.3720930232558139,31.8,1.5,3.3,0.8,11.2,0.35,2.5,1.8,20.0,2.9,0.262,6.4,0.557,16.2,27.2,1.4,0.116,0.2804878048780488,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
638,2016,boshch01,Chris Bosh,MIAMI HEAT,31,0.6463414634146342,33.54716981132076,19.056603773584907,2.4150943396226414,14.471698113207546,5.056603773584905,4.188679245283019,0.6415094339622641,6.452830188679245,1.0,6.754716981132075,4.018867924528302,1.528301886792453,0.9056603773584906,1.9056603773584904,0.6792452830188679,1.471698113207547,0.4667535853976532,0.7947761194029852,0.3648648648648648,12.1,1.5,4.0,0.5,21.1,0.349,3.6,3.2,20.2,1.0,0.289,12.4,0.571,8.1,24.7,2.7,0.172,0.5853658536585366,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
639,2016,bradlav01,Avery Bradley,BOSTON CELTICS,25,0.926829268292683,33.36842105263158,15.197368421052632,2.0789473684210527,13.407894736842104,1.618421052631579,5.355263157894737,0.25,2.263157894736842,0.9473684210526316,6.0,1.263157894736842,1.9342105263157892,0.631578947368421,2.1578947368421053,1.5394736842105263,1.4342105263157894,0.4474975466143278,0.7804878048780487,0.3611793611793611,9.8,0.6,-0.1,0.3,7.3,0.121,-0.4,2.0,13.2,2.2,0.399,4.6,0.538,9.2,19.8,1.2,0.09,0.5853658536585366,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
640,2016,butleji01,Jimmy Butler,CHICAGO BULLS,26,0.8170731707317073,36.92537313432836,20.88059701492537,4.791044776119403,15.447761194029852,7.08955223880597,3.0597014925373136,0.6417910447761194,4.164179104477612,1.0,7.014925373134329,5.895522388059701,0.9552238805970148,1.1791044776119404,1.8507462686567164,1.6417910447761197,1.9701492537313432,0.4541062801932367,0.8315789473684211,0.3121951219512195,21.4,1.3,4.4,1.2,11.6,0.459,3.2,3.4,21.3,2.2,0.198,7.6,0.562,9.6,24.4,3.9,0.177,0.5121951219512195,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
641,2016,caldwke01,Kentavious Caldwell-Pope,DETROIT PISTONS,22,0.926829268292683,36.69736842105263,14.539473684210526,1.8157894736842104,12.63157894736842,3.0,4.855263157894737,0.2236842105263158,2.789473684210526,1.0,5.302631578947368,2.4342105263157894,1.5,0.9210526315789472,2.1973684210526314,1.4473684210526316,1.381578947368421,0.4197916666666666,0.8114035087719298,0.3089430894308942,7.8,0.5,-0.3,0.8,8.6,0.238,-1.1,2.6,12.4,2.0,0.384,5.5,0.521,9.0,18.2,1.2,0.092,0.5365853658536586,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
642,2016,carrode01,DeMarre Carroll,TORONTO RAPTORS,29,0.3170731707317073,30.23076923076923,11.0,1.0384615384615383,10.384615384615383,1.9230769230769231,4.538461538461538,0.2307692307692307,3.5,0.8461538461538461,4.038461538461538,1.1538461538461535,1.7692307692307692,1.1923076923076923,2.423076923076923,1.6923076923076923,1.0769230769230769,0.3888888888888888,0.6,0.3898305084745763,5.5,0.6,0.3,1.1,13.1,0.185,-0.8,4.6,11.9,2.9,0.437,8.9,0.49,8.8,18.5,0.5,0.074,0.6829268292682927,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
643,2016,cartemi01,Michael Carter-Williams,MILWAUKEE BUCKS,24,0.6585365853658537,30.53703703703704,11.537037037037036,5.203703703703703,10.27777777777778,3.0,1.0185185185185186,0.7592592592592593,4.222222222222222,0.6851851851851852,4.648148148148148,1.962962962962963,0.2777777777777778,0.8888888888888888,3.0,1.4814814814814814,2.833333333333333,0.4522522522522522,0.654320987654321,0.2727272727272727,26.6,2.1,-0.7,0.6,15.7,0.292,-1.4,3.4,13.9,2.5,0.099,9.6,0.497,19.6,21.3,0.5,0.035,0.4024390243902439,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
644,2016,clarkjo01,Jordan Clarkson,LOS ANGELES LAKERS,23,0.9634146341463414,32.30379746835443,15.50632911392405,2.430379746835443,13.89873417721519,2.5822784810126582,4.050632911392405,0.0886075949367088,2.7848101265822787,1.0,6.012658227848101,2.075949367088608,1.4050632911392404,1.1772151898734178,2.1265822784810124,1.1139240506329111,1.7088607594936709,0.4326047358834244,0.803921568627451,0.346875,13.8,0.2,-1.6,-1.5,9.6,0.186,-0.1,3.8,14.3,1.7,0.291,6.6,0.516,10.2,22.8,0.2,0.039,0.2073170731707317,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
645,2016,conlemi01,Mike Conley,MEMPHIS GRIZZLIES,28,0.6829268292682927,31.446428571428573,15.303571428571429,6.107142857142857,12.428571428571429,4.089285714285714,3.8392857142857135,0.2857142857142857,2.4642857142857144,1.0,5.25,3.4107142857142856,1.3928571428571428,0.4642857142857143,1.7857142857142858,1.1964285714285714,1.5,0.4224137931034483,0.834061135371179,0.3627906976744185,32.7,0.8,3.0,-0.5,9.3,0.329,3.5,1.6,19.4,2.0,0.309,5.3,0.538,9.5,22.4,2.2,0.145,0.5121951219512195,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
646,2016,couside01,DeMarcus Cousins,SACRAMENTO KINGS,25,0.7926829268292683,34.55384615384615,26.892307692307693,3.292307692307692,20.49230769230769,10.2,3.230769230769231,1.4153846153846157,9.06153846153846,1.0,9.246153846153844,7.323076923076923,1.0769230769230769,2.4307692307692306,3.630769230769231,1.553846153846154,3.830769230769231,0.4512012012012012,0.717948717948718,0.3333333333333333,17.0,3.3,3.3,0.6,28.2,0.498,2.7,7.7,23.6,2.2,0.158,18.0,0.538,13.3,35.4,3.0,0.122,0.4024390243902439,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
647,2016,crowdja01,Jae Crowder,BOSTON CELTICS,25,0.8902439024390244,31.616438356164384,14.219178082191782,1.8493150684931507,11.136986301369864,3.2739726027397262,4.972602739726027,0.4794520547945205,4.1506849315068495,1.0,4.931506849315069,2.684931506849315,1.6712328767123288,0.958904109589041,2.712328767123288,1.726027397260274,1.1369863013698631,0.4428044280442805,0.8200836820083681,0.3360881542699724,8.9,1.2,2.2,1.4,14.2,0.294,0.8,3.2,15.8,2.7,0.446,8.6,0.565,8.3,18.5,2.5,0.152,0.5853658536585366,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
648,2016,curryst01,Stephen Curry,GOLDEN STATE WARRIORS,27,0.9634146341463414,34.177215189873415,30.063291139240505,6.670886075949367,20.227848101265824,5.063291139240507,11.21518987341772,0.189873417721519,4.582278481012659,1.0,10.189873417721518,4.594936708860759,5.0886075949367084,0.8607594936708861,2.037974683544304,2.1392405063291138,3.316455696202532,0.5037546933667083,0.9075,0.4537246049661399,33.7,0.4,11.9,1.6,13.6,0.25,10.3,2.9,31.5,3.0,0.554,8.6,0.669,12.9,32.6,9.5,0.318,0.8902439024390244,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0,1
649,2016,davisan02,Anthony Davis,NEW ORLEANS PELICANS,22,0.7439024390243902,35.47540983606557,24.27868852459016,1.901639344262295,18.62295081967213,7.049180327868853,1.7704918032786885,2.0491803278688523,8.147540983606557,1.0,9.18032786885246,5.344262295081967,0.5737704918032787,2.1311475409836067,2.4262295081967213,1.278688524590164,1.9836065573770487,0.4929577464788732,0.7581395348837209,0.324074074074074,10.0,4.7,3.9,0.4,26.4,0.379,3.6,6.4,25.0,1.8,0.095,16.1,0.559,8.4,29.6,3.2,0.16,0.3658536585365853,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
650,2016,denglu01,Luol Deng,MIAMI HEAT,30,0.902439024390244,32.351351351351354,12.31081081081081,1.891891891891892,10.067567567567568,2.5945945945945947,3.45945945945946,0.3918918918918919,4.527027027027027,0.9864864864864864,4.581081081081081,1.9594594594594597,1.1891891891891893,1.4594594594594594,1.648648648648649,1.0,1.0945945945945943,0.4550335570469798,0.7552083333333333,0.34375,9.0,0.9,0.8,0.2,15.4,0.258,0.7,5.3,15.0,1.6,0.344,10.5,0.549,8.9,17.4,1.7,0.128,0.5853658536585366,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
651,2016,derozde01,DeMar DeRozan,TORONTO RAPTORS,26,0.951219512195122,35.94871794871795,23.46153846153846,4.038461538461538,17.653846153846153,8.371794871794872,1.7820512820512822,0.2692307692307692,3.6538461538461537,1.0,7.871794871794871,7.115384615384615,0.6025641025641025,0.8205128205128205,2.141025641025641,1.0384615384615383,2.243589743589744,0.4458968772694263,0.8499234303215926,0.3381294964028776,20.8,0.6,2.5,-0.7,11.5,0.474,3.2,2.7,21.5,1.5,0.101,7.1,0.55,9.5,29.8,3.2,0.169,0.6829268292682927,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
652,2016,dragigo01,Goran Dragić,MIAMI HEAT,29,0.8780487804878049,32.81944444444444,14.13888888888889,5.819444444444445,12.15277777777778,2.2916666666666665,2.8472222222222223,0.2361111111111111,3.0972222222222223,1.0,5.791666666666667,1.6666666666666667,0.8888888888888888,0.75,2.611111111111111,0.9861111111111112,2.5694444444444446,0.4765714285714286,0.7272727272727274,0.3121951219512194,28.7,0.6,-0.4,-0.5,10.4,0.189,0.1,2.7,15.5,1.5,0.234,6.6,0.537,16.3,21.9,1.0,0.096,0.5853658536585366,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
653,2016,drumman01,Andre Drummond,DETROIT PISTONS,22,0.9878048780487804,32.91358024691358,16.22222222222222,0.8271604938271605,13.08641975308642,7.234567901234568,0.074074074074074,1.382716049382716,9.91358024691358,1.0,6.814814814814815,2.567901234567901,0.0246913580246913,4.876543209876544,3.0246913580246915,1.469135802469136,1.9135802469135803,0.5207547169811321,0.3549488054607508,0.3333333333333333,4.4,3.2,1.1,0.3,34.2,0.553,0.8,15.6,21.2,2.3,0.006,24.5,0.499,10.5,24.1,2.0,0.133,0.5365853658536586,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
654,2016,duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,27,0.8780487804878049,35.80555555555556,28.18055555555556,5.013888888888889,19.18055555555556,6.916666666666667,6.680555555555555,1.1805555555555556,7.555555555555555,1.0,9.694444444444445,6.208333333333333,2.583333333333333,0.625,1.9027777777777777,0.9583333333333334,3.4722222222222223,0.505430847212165,0.8975903614457831,0.3866943866943867,24.2,2.5,9.9,1.6,21.8,0.361,8.4,2.0,28.2,1.3,0.348,12.4,0.634,13.5,30.6,7.8,0.27,0.6707317073170732,3,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0
655,2016,ellismo01,Monta Ellis,INDIANA PACERS,30,0.9878048780487804,33.75308641975309,13.839506172839506,4.728395061728395,12.604938271604938,2.54320987654321,3.4814814814814814,0.4567901234567901,2.8271604938271606,1.0,5.382716049382716,2.0,1.0740740740740742,0.5185185185185185,2.1481481481481484,1.851851851851852,2.506172839506173,0.4270323212536728,0.7864077669902912,0.3085106382978724,22.2,1.1,0.1,1.1,9.1,0.202,-1.0,1.7,13.7,2.7,0.276,5.4,0.504,15.4,21.2,1.5,0.075,0.5487804878048781,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
